(365.625 496.875), (375 506.25)
(356.25 487.5), (365.625 496.875)
(365.625 487.5), (375 496.875)
(356.25 496.875), (365.625 506.25)
(365.625 506.25), (375 515.625)
(375 450), (450 525)
