(375 178.125), (384.375 187.5)
(300 150), (375 225)
(375 168.75), (384.375 178.125)
(384.375 178.125), (393.75 187.5)
(375 187.5), (384.375 196.875)
(384.375 187.5), (393.75 196.875)
