(581.25 168.75), (590.625 178.125)
(562.5 150), (581.25 168.75)
(581.25 159.375), (590.625 168.75)
(562.5 168.75), (581.25 187.5)
(590.625 168.75), (600 178.125)
(581.25 178.125), (590.625 187.5)
(590.625 178.125), (600 187.5)
