(581.25 318.75), (590.625 328.125)
(562.5 300), (581.25 318.75)
(581.25 309.375), (590.625 318.75)
(562.5 318.75), (581.25 337.5)
(590.625 318.75), (600 328.125)
(581.25 328.125), (590.625 337.5)
(590.625 328.125), (600 337.5)
