(393.75 234.375), (403.125 243.75)
(384.375 225), (393.75 234.375)
(384.375 234.375), (393.75 243.75)
(393.75 225), (403.125 234.375)
(403.125 234.375), (412.5 243.75)
(393.75 243.75), (403.125 253.125)
(403.125 243.75), (412.5 253.125)
