(346.875 412.5), (356.25 421.875)
(337.5 375), (375 412.5)
(337.5 412.5), (346.875 421.875)
(346.875 421.875), (356.25 431.25)
(356.25 412.5), (365.625 421.875)
(356.25 421.875), (365.625 431.25)
