(468.75 18.75), (487.5 37.5)
(459.375 9.375), (468.75 18.75)
(468.75 9.375), (478.125 18.75)
(450 18.75), (468.75 37.5)
(487.5 18.75), (506.25 37.5)
(450 37.5), (487.5 75)
(487.5 37.5), (525 75)
