(384.375 131.25), (393.75 140.625)
(375 121.875), (384.375 131.25)
(384.375 121.875), (393.75 131.25)
(375 131.25), (384.375 140.625)
(384.375 140.625), (393.75 150)
(393.75 131.25), (403.125 140.625)
(393.75 140.625), (403.125 150)
