(37.5 18.75), (56.25 37.5)
(28.125 9.375), (37.5 18.75)
(18.75 18.75), (37.5 37.5)
(37.5 9.375), (46.875 18.75)
(56.25 18.75), (75 37.5)
(37.5 37.5), (75 75)
