(581.25 37.5), (590.625 46.875)
(562.5 18.75), (581.25 37.5)
(581.25 28.125), (590.625 37.5)
(562.5 37.5), (581.25 56.25)
(590.625 37.5), (600 46.875)
(581.25 46.875), (590.625 56.25)
(590.625 46.875), (600 56.25)
