(140.625 412.5), (150 421.875)
(131.25 403.125), (140.625 412.5)
(140.625 403.125), (150 412.5)
(131.25 412.5), (140.625 421.875)
(140.625 421.875), (150 431.25)
(150 412.5), (159.375 421.875)
(150 421.875), (159.375 431.25)
