(150 309.375), (159.375 318.75)
(140.625 300), (150 309.375)
(140.625 309.375), (150 318.75)
(150 300), (159.375 309.375)
(159.375 309.375), (168.75 318.75)
(150 318.75), (159.375 328.125)
(159.375 318.75), (168.75 328.125)
