(131.25 478.125), (140.625 487.5)
(112.5 468.75), (131.25 487.5)
(131.25 468.75), (140.625 478.125)
(140.625 478.125), (150 487.5)
(131.25 487.5), (140.625 496.875)
(140.625 487.5), (150 496.875)
