(431.25 581.25), (440.625 590.625)
(412.5 562.5), (431.25 581.25)
(431.25 562.5), (450 581.25)
(421.875 581.25), (431.25 590.625)
(440.625 581.25), (450 590.625)
(431.25 590.625), (440.625 600)
(440.625 590.625), (450 600)
