(421.875 9.375), (431.25 18.75)
(412.5 0), (421.875 9.375)
(421.875 0), (431.25 9.375)
(412.5 9.375), (421.875 18.75)
(431.25 9.375), (440.625 18.75)
(412.5 18.75), (431.25 37.5)
(431.25 18.75), (450 37.5)
