(562.5 562.5), (581.25 581.25)
(525 525), (562.5 562.5)
(562.5 543.75), (581.25 562.5)
(543.75 562.5), (562.5 581.25)
(581.25 562.5), (590.625 571.875)
(581.25 571.875), (590.625 581.25)
(571.875 581.25), (581.25 590.625)
(581.25 581.25), (590.625 590.625)
