(300 309.375), (309.375 318.75)
(290.625 300), (300 309.375)
(290.625 309.375), (300 318.75)
(300 300), (309.375 309.375)
(309.375 309.375), (318.75 318.75)
(300 318.75), (318.75 337.5)
