(196.875 581.25), (206.25 590.625)
(187.5 562.5), (206.25 581.25)
(187.5 581.25), (196.875 590.625)
(196.875 590.625), (206.25 600)
(206.25 581.25), (215.625 590.625)
(206.25 590.625), (215.625 600)
