(37.5 9.375), (46.875 18.75)
(28.125 0), (37.5 9.375)
(28.125 9.375), (37.5 18.75)
(37.5 0), (46.875 9.375)
(46.875 9.375), (56.25 18.75)
(37.5 18.75), (56.25 37.5)
