(356.25 9.375), (365.625 18.75)
(346.875 0), (356.25 9.375)
(346.875 9.375), (356.25 18.75)
(356.25 0), (365.625 9.375)
(365.625 9.375), (375 18.75)
(356.25 18.75), (375 37.5)
