(56.25 9.375), (65.625 18.75)
(46.875 0), (56.25 9.375)
(46.875 9.375), (56.25 18.75)
(56.25 0), (65.625 9.375)
(65.625 9.375), (75 18.75)
(56.25 18.75), (75 37.5)
