(403.125 196.875), (412.5 206.25)
(393.75 187.5), (403.125 196.875)
(403.125 187.5), (412.5 196.875)
(393.75 196.875), (403.125 206.25)
(403.125 206.25), (412.5 215.625)
(412.5 187.5), (450 225)
