(187.5 581.25), (196.875 590.625)
(168.75 562.5), (187.5 581.25)
(178.125 581.25), (187.5 590.625)
(187.5 562.5), (206.25 581.25)
(196.875 581.25), (206.25 590.625)
(187.5 590.625), (196.875 600)
(196.875 590.625), (206.25 600)
