(403.125 159.375), (412.5 168.75)
(393.75 150), (403.125 159.375)
(403.125 150), (412.5 159.375)
(393.75 159.375), (403.125 168.75)
(403.125 168.75), (412.5 178.125)
(412.5 150), (450 187.5)
